Date,year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Clade,Species_name,Collection_no,Plant_no,Height,Canopy_1,Canopy_2,fwt_lam_pet,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,SLA,LMA,Canopy_area,LWratio,FWC,genus
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1505,1505,16,25,21,0.0037,0.0032,0.003,0.086,0.0858,0.21,0.558,.,.,0.537,2.5,.,0.00119,72.07498384,0.013869464,412.3340358,2.635618638,.,1
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1506,1506,13,21,20,0.0043,0.0039,0.004,0.095,0.0955,0.27,0.584,.,.,0.402,2.5,.,0.0013,73.44913151,0.013612565,329.8672286,2.137628111,.,1
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1507,1507,16,15,28,0.0058,0.0057,0.006,0.16,0.1596,0.29,0.977,.,.,0.298,2.5,.,0.0017,93.87254902,0.010651629,329.8672286,3.341884727,.,1
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1508,1508,16,19,23,0.0068,0.0064,0.006,0.145,0.1447,0.28,0.824,.,.,0.503,2.5,.,0.0024,60.29411765,0.01658604,343.2189974,2.992826659,.,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,1,15,12,8,0.088,0.096,0.068,3.26,2.81,1.6,1.9,0.33,6.6,0.221,0.5,0.022,0.014,200.714,0.004982206,75.39822369,1.1875,3,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,2,9,10,7,0.068,0.068,0.056,2.26,1.98,1.2,1.6,0.36,4.5,0.253,0.5,0.016,0.012,165,0.006060606,54.97787144,1.333333333,3.25,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,3,4,8,4,0.058,0.056,0.046,2.38,2.16,1.7,1.5,0.5,2.9,0.212,0.5,0.012,0.01,216,0.00462963,25.13274123,0.882352941,3.833333333,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,4,6,8,10,0.074,0.074,0.058,2.57,2.3,1.2,1.6,0.4,4.4,0.245,0.5,0.024,0.018,127.778,0.007826087,62.83185307,1.333333333,2.083333333,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,5,12,7,12,0.068,0.078,0.062,2.39,2.15,1.6,1.7,0.59,3.9,0.232,0.5,0.018,0.014,153.571,0.006511628,65.97344573,1.0625,2.777777778,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,6,10,6,7,0.048,0.056,0.044,2.15,1.95,1.4,1.7,0.48,2.8,0.203,0.5,0.015,0.014,139.286,0.007179487,32.98672286,1.214285714,2.2,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,7,13,7,8,0.072,0.074,0.064,3.27,3.05,1.6,2,0.41,3,0.199,0.5,0.02,0.018,169.444,0.005901639,43.98229715,1.25,2.6,1
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,8,8,19,9,0.104,0.112,0.084,3.43,3.1,1.7,1.8,0.27,5,0.239,0.5,0.026,0.022,140.909,0.007096774,134.3030859,1.058823529,3,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,1,11,26,19,0.614,0.642,0.444,14.05,12.62,3.9,4.2,1.27,9.4,0.584,1,0.146,0.109,115.78,0.008637084,387.9866927,1.076923077,3.205479452,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,2,17.5,30,25,1.224,1.298,0.808,24.63,20.79,5.3,5.4,2.05,14.9,0.641,1,0.282,0.201,103.433,0.00966811,589.0486225,1.018867925,3.340425532,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,3,9,26,19.5,0.554,0.588,0.422,13.7,12.31,4.4,3.9,1.36,8.2,0.625,1,0.125,0.1,123.1,0.008123477,398.1968688,0.886363636,3.432,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,4,10.5,22.5,24,0.89,0.932,0.716,18.21,16.64,5.5,4.9,1.84,6.8,0.69,1,0.233,0.19,87.579,0.011418269,424.1150082,0.890909091,2.819742489,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,5,9.5,18,10,0.2,0.214,0.138,3.78,3.19,2.1,1.7,1.27,3.3,0.748,1,0.051,0.039,81.795,0.012225705,141.3716694,0.80952381,2.921568627,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1019,B,sidoides,23,6,4.5,17,16,0.164,0.176,0.134,3.57,3.24,2.1,2.3,1.27,2.1,0.782,1,0.036,0.031,104.516,0.009567901,213.6283004,1.095238095,3.555555556,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1020,B,sidoides,23,7,5,16,15,0.532,0.57,0.408,10.85,9.91,3.7,4,2.05,4.1,0.784,1,0.137,0.114,86.93,0.011503532,188.4955592,1.081081081,2.883211679,1
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1021,B,sidoides,23,8,6.5,17.5,11.5,0.416,0.448,0.354,10.16,9.4,3.6,3.3,1.4,4.2,0.685,1,0.104,0.084,111.905,0.00893617,158.0613804,0.916666667,3,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,1,10,25,15,0.154,0.162,0.114,5.18,4.68,1.7,1.8,0.95,4,0.279,2.5,0.032,0.024,195,0.005128205,294.5243113,1.058823529,3.8125,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,2,19,24,20,0.452,0.484,0.356,17.77,16.63,2.5,3.3,0.8,6.7,0.265,2.5,0.066,0.052,319.808,0.003126879,376.9911184,1.32,5.848484848,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,3,10,19,23,0.214,0.226,0.198,7.77,7.46,2.4,2.2,0.98,2.1,0.28,1.5,0.036,0.03,248.667,0.004021448,343.2189974,0.916666667,4.944444444,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,4,11,30,29,0.392,0.414,0.286,15,13.81,2.2,3,0.54,8.1,0.203,2.5,0.06,0.046,300.217,0.00333092,683.2964022,1.363636364,5.533333333,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,5,14,26,22,0.362,0.386,0.244,12.09,10.73,2.4,2.5,1.08,7.8,0.232,3,0.064,0.044,243.864,0.004100652,449.2477495,1.041666667,4.65625,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,6,12,16,18,0.22,0.234,0.174,7.39,6.58,2.1,1.9,0.63,5.9,0.254,1.5,0.034,0.026,253.077,0.003951368,226.1946711,0.904761905,5.470588235,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,7,21,28,19,0.202,0.206,0.11,7.31,6.15,2,1.9,0.94,9.9,0.185,2.5,0.036,0.018,341.667,0.002926829,417.8318229,0.95,4.611111111,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,8,23,19,17,0.194,0.2,0.134,6.24,5.63,1.7,1.9,0.9,4.5,0.236,2,0.044,0.028,201.071,0.004973357,253.6836068,1.117647059,3.409090909,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,1,50,18,11,0.248,0.268,0.244,4.15,3.97,2.1,2,1.44,1.1,0.682,0.5,0.062,0.058,68.448,0.014609572,155.5088364,0.952380952,3,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,2,37,23,10,0.364,0.38,0.342,6.64,6.34,2.4,2.4,1.16,1.6,0.733,0,0.09,0.082,77.317,0.012933754,180.6415776,1,3.044444444,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,3,88,32,19,0.188,0.204,0.184,3.14,3.06,1.4,1.7,1.1,0.9,0.565,0,0.05,0.048,63.75,0.015686275,477.5220833,1.214285714,2.76,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,4,57,19,11,0.158,0.166,0.156,2.59,2.49,1.3,1.5,1.04,0.7,0.491,0,0.042,0.04,62.25,0.016064257,164.1482162,1.153846154,2.761904762,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,5,45,24,22,0.142,0.15,0.144,2.63,2.53,1.1,1.5,0.61,0.6,0.528,0,0.026,0.024,105.417,0.009486166,414.6902303,1.363636364,4.461538462,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,6,16,8,5,0.136,0.1196,0.132,2.24,2.11,0.9,2,0.71,1,0.581,0.5,0.025,0.024,87.917,0.011374408,31.41592654,2.222222222,4.44,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,7,26,13,8,0.18,0.192,0.186,2.59,2.5,1,1.9,.,.,0.558,0.5,0.036,0.036,69.444,0.0144,81.68140899,1.9,4,1
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,8,61,43,25,0.062,0.066,0.064,0.89,0.86,0.6,1.2,0.6,0.4,0.38,0,0.01,0.006,143.333,0.006976744,844.3030257,2,5.2,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,1,49,18,33,0.152,1.534,1.484,14.82,14.42,1.3,4.4,1.23,2.6,1.183,0,0.069,0.061,236.393,0.004230236,466.5265091,3.384615385,1.202898551,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,2,63,82,60,0.758,0.754,0.706,7.86,7.44,1.7,3.3,1.11,3,1.188,0,0.037,0.027,275.556,0.003629032,3864.158964,1.941176471,19.48648649,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,3,66,44,54,2.318,2.326,2.234,18.97,18.25,2.1,5,1.74,3.5,1.328,0,0.14,0.12,152.083,0.006575342,1866.106036,2.380952381,15.55714286,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,4,64,25,26,0.532,0.54,0.506,6.54,6.19,1.7,2.7,0.92,2.5,0.975,0,0.037,0.031,199.677,0.005008078,510.5088062,1.588235294,13.37837838,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,5,137,114,157,1.138,1.15,1.098,12.22,11.71,2.2,4.1,1.52,2.5,1.064,0,0.051,0.044,266.136,0.003757472,14057.05633,1.863636364,21.31372549,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,6,.,.,.,1.444,1.26,1.214,13.3,11.81,2,4,1.17,2.9,1.165,0,0.059,0.055,214.727,0.00465707,.,2,23.47457627,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,7,.,.,.,0.596,0.598,0.554,6.7,6.24,1.5,3.2,1.17,2.6,0.916,0,0.05,0.044,141.818,0.007051282,.,2.133333333,10.92,1
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,8,.,.,.,1.184,1.526,1.472,10.81,10.46,2.5,3.7,1.72,1.6,1.672,0,0.09,0.071,147.324,0.006787763,.,1.48,12.15555556,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,1,9,7,8,.,.,0.018,.,.,0.6,1.1,0,0.1,0.242,1,.,.,.,.,43.98229715,1.833333333,.,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,2,8,10,7,.,0.098,0.078,2.62,2.35,1,2.5,0.63,2.7,0.249,1,.,.,.,.,54.97787144,2.5,.,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,3,6,9,6,.,0.092,0.09,2.97,2.93,1.6,2.3,0.19,0.3,0.391,1,.,.,.,.,42.41150082,1.4375,.,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,4,11,5,3,.,0.07,0.058,.,1.37,0.8,2.5,.,.,0.444,1,.,.,.,.,11.78097245,3.125,.,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,5,10,3,3,.,0.046,0.032,1.03,0.41,0.9,1.6,0.51,1.5,0.405,1,.,.,.,.,7.068583471,1.777777778,.,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,6,6,5,5,.,0.036,0.03,0.79,0.7,0.4,1.7,0.31,1.4,0.385,1,.,.,.,.,19.63495408,4.25,.,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,7,4,6,5,.,0.044,0.04,0.93,0.87,0.8,1.3,0.51,0.7,0.458,1,.,.,.,.,23.5619449,1.625,.,1
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,8,10,4,3,.,0.042,0.038,1.52,1.28,1,1.9,0.45,2.2,0.304,1,.,.,.,.,9.424777961,1.9,.,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,1,8,16,9,1.066,1.012,0.92,14.19,13.8,0.07,6.4,1.08,4.6,0.273,3,0.2,0.182,75.824,0.013188406,113.0973355,91.42857143,4.33,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,2,5,26,26,2.32,2.218,1.98,31.88,29.2,0.088,10.9,2.31,5,0.357,3,0.394,0.358,81.564,0.012260274,530.9291585,123.8636364,4.888324873,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,3,8,22,17,1.334,1.382,1.264,20.96,20.56,0.063,9.8,1.28,4.9,0.322,2,0.252,0.234,87.863,0.011381323,293.7389131,155.5555556,4.293650794,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,4,7,29,17,1.95,2.01,1.862,28.83,26.42,0.086,11,1.5,4.6,0.338,2,0.38,0.348,75.92,0.01317184,387.2012946,127.9069767,4.131578947,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,5,12,30,9,2.772,2.84,2.532,42.69,40.3,0.107,11.6,2.02,8.4,0.336,2,0.526,0.47,85.745,0.011662531,212.0575041,108.411215,4.269961977,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,6,10,17,9,2.348,2.378,2.166,30.24,26.54,0.094,10.7,1.4,7.5,0.287,2.5,0.464,0.414,64.106,0.015599096,120.165919,113.8297872,4.060344828,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,7,11,32,14,2.13,2.162,1.88,28.3,28.69,0.09,12.5,1.58,7.8,0.399,2,0.426,0.37,77.541,0.01289648,351.8583772,138.8888889,4,1
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,8,9,35,22,1.18,1.178,1.074,18.16,17.3,0.074,9.1,1.12,6.1,0.371,2.5,0.252,0.23,75.217,0.013294798,604.7565858,122.972973,3.682539683,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,1,14,18,17,9.8,10.426,9.748,93.24,91.1,0.1,17.4,4.16,5,0.319,3,1.644,1.534,59.387,0.016838639,240.331838,174,4.96107056,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,2,7,16,19,6.032,6.268,5.574,72.48,70.18,0.1,13.4,4.53,5.4,0.481,3,1.019,0.939,74.739,0.01337988,238.7610417,134,4.91952895,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,3,8,22,17,6.558,6.792,6.196,85.72,83.41,0.1,12.3,3.94,5.2,0.561,3,1.21,1.132,73.684,0.013571514,293.7389131,123,4.419834711,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,4,9,22,20,3.412,3.524,3.114,48.65,46.74,0.1,10.4,2.51,6.1,0.561,3,0.64,0.58,80.586,0.012409071,345.5751919,104,4.33125,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,5,7,29,15,3.282,3.474,3.176,42.44,41.26,0.1,10.5,2.66,3.5,0.489,3,0.57,0.528,78.144,0.012796898,341.6482011,105,4.757894737,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,6,7,26,18,1.906,2.048,1.762,20.27,18.95,0.1,8.7,2.45,3.7,0.542,3,0.31,0.275,68.909,0.014511873,367.5663405,87,5.148387097,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,7,9,23,19,1.564,1.614,1.492,20.99,20.11,0.1,8.5,1.57,4.2,0.585,3,0.28,0.258,77.946,0.012829438,343.2189974,85,4.585714286,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,8,7,34,14,4.746,4.88,4.432,65.78,63.74,0.1,11.5,2.11,5.3,0.641,3,0.838,0.778,81.928,0.012205836,373.8495258,115,4.663484487,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,1,10,33,32,3.822,4.056,3.848,52.6,51.4,0.1,11,1.9,5,0.287,2.5,0.654,0.624,82.372,0.012140078,829.3804605,110,4.844036697,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,2,9,35,28,5.902,6.152,5.642,65.11,62.99,0.1,16,2.6,6.4,0.322,2.5,1.022,0.954,66.027,0.015145261,769.6902001,160,4.774951076,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,3,6,32,24,3.43,3.504,3.312,41.41,40.14,0.2,12.1,1.66,6.1,0.323,2,0.606,0.568,70.669,0.014150473,603.1857895,60.5,4.660066007,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,4,6,27,18,2.687,2.796,2.666,35.13,34.34,0.1,10.7,1.47,4.4,0.446,2,0.47,0.454,75.639,0.013220734,381.7035074,107,4.717021277,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,5,9,52,51,5.561,5.976,5.362,61.3,58.48,0.1,16.9,2.25,10.5,0.213,2.5,0.948,0.856,68.318,0.014637483,2082.875929,169,4.866033755,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,6,14,49,40,5.837,5.698,5.654,69.47,67.61,0.1,18.2,3.01,6,0.214,2.5,0.98,0.914,73.972,0.01351871,1539.3804,182,4.956122449,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,7,6,32,24,3.575,3.71,3.604,43.94,43.23,0.2,11.7,1.63,3.3,0.559,2,0.614,0.592,73.024,0.013694194,603.1857895,58.5,4.82247557,1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,8,6,33,21,4.821,5.046,4.934,57.89,57.22,0.2,11.4,1.81,3.2,0.441,2,0.84,0.818,69.951,0.014295701,544.2809272,57,4.739285714,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,1,4,30,26,4.1,4.296,4.184,66.6,66.03,0.1,11.8,2.14,1.7,0.769,2.5,0.846,0.776,85.09,0.011752234,612.6105675,118,3.846335697,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,2,7,31,27,3.406,3.518,3.076,57.21,55.29,0.1,16.2,2.07,7.1,0.562,2.5,0.676,0.676,81.79,0.012226442,657.3782628,162,4.038461538,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,3,6.5,26,10,4.658,4.694,4.388,57.86,56.39,0.1,13.8,2.37,5.1,0.642,2.5,0.874,0.826,68.269,0.014647987,204.2035225,138,4.329519451,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,4,9,24,18,3.738,3.902,3.424,49.04,47.11,0.1,11.1,3.34,5.6,0.742,2.5,0.688,0.618,76.23,0.013118234,339.2920066,111,4.433139535,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,5,5.5,10,10,3.602,3.796,3.568,47.86,46.99,0.1,9,1.98,3.5,0.822,2.5,0.818,0.776,60.554,0.016514152,78.53981634,90,3.403422983,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,6,8,10,15,5.204,5.84,5.462,66.45,64.56,0.1,13,2.28,7.8,0.882,2.5,0.882,0.826,78.16,0.0127943,117.8097245,130,4.900226757,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,7,8,32,23,2.212,2.33,2.052,31.89,30.76,0.1,8.4,2.47,4.8,0.403,2.5,0.426,0.384,80.104,0.012483745,578.0530483,84,4.192488263,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,8,10,19,20,2.374,2.488,2.18,33.27,32.08,0.1,8.3,2.32,5.4,0.892,2.5,0.472,0.402,79.801,0.012531172,298.4513021,83,4.029661017,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1629,1629,13,30,19,0.404,.,0.433,.,7.6946,0.11,5.2716,.,.,0.659,.,.,0.089,86.45649438,0.011566553,447.6769531,47.85012118,.,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1630,1630,3,43,26,0.479,.,0.518,.,9.2698,0.13,5.4664,.,.,0.669,.,.,0.108,85.83168519,0.011650737,878.0751467,43.00222626,.,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1631,1631,2,26,5,0.226,.,0.25,.,4.0652,0.12,2.836,.,.,0.701,.,.,0.055,73.91292727,0.01352947,102.1017612,23.90344223,.,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1632,1632,4,20,12,0.542,.,0.586,.,11.6541,0.11,4.7472,.,.,0.238,.,.,0.123,94.74895935,0.010554226,188.4955592,43.11716621,.,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1633,1633,9,38,17,0.715,.,0.764,.,14.1005,0.16,5.882,.,.,0.702,.,.,0.151,93.38062252,0.01070884,507.3672136,36.53030425,.,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1634,1634,10,19,13,0.335,.,0.358,.,6.8509,0.14,4.2747,.,.,0.757,.,.,0.086,79.66168605,0.012553095,193.9933464,29.67140517,.,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1635,1635,8,21,8,0.512,.,0.548,.,9.0814,0.14,5.3684,.,.,0.568,.,.,0.12,75.67868333,0.013213822,131.9468915,39.59201434,.,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13705,-32.62556,Cape_Nature,160,.,triste,1636,1636,9,34,19,0.344,.,0.36,.,5.5783,0.16,3.9078,.,.,0.882,.,.,0.088,63.38956818,0.015775415,507.3672136,24.26948707,.,1
.,2012,De Hoop NR: Main Rd 8,20.42143,-34.44347,Cape_Nature,50,.,triste,1673,1673,5,26,15,1.075,1.142,1.052,19.35,18.75,0.06,7.6,1.05,3.5,0.525,.,0.226,0.209,89.71291866,0.011146667,306.3052837,126.6666667,3.756637168,1
.,2012,De Hoop NR: Main Rd 8,20.42143,-34.44347,Cape_Nature,50,.,triste,1674,1674,11.5,13.5,11,0.48,0.499,0.454,8.21,7.7,0.11,6.7,0.7,4.4,0.497,.,0.105,0.094,81.91489362,0.012207792,116.6316273,60.90909091,3.571428571,1
.,2012,De Hoop NR: Main Rd 8,20.42143,-34.44347,Cape_Nature,50,.,triste,1675,1675,6,23,15,0.512,0.502,0.445,8.05,7.52,0.08,4.8,0.79,3,0.443,.,0.086,0.077,97.66233766,0.010239362,270.9623664,61.53846154,4.953488372,1
